-1.31;2.12;2.12;-0.25;-0.01;8.41;114879.37;-968.99;0;0;10:4:42
-1.50;4.31;2.00;-0.22;-0.77;9.50;114879.37;-968.99;0;0;10:4:42
-1.50;4.31;2.00;-0.29;-0.78;9.49;114879.37;-968.99;0;0;10:4:43
-0.06;-0.06;-0.06;-0.31;-0.75;-0.01;114879.37;-968.99;0;0;10:4:43
-0.06;-0.06;1.56;-0.29;-0.71;9.44;114879.37;-968.99;0;0;10:4:44
-0.06;-0.06;-0.06;-0.93;-0.01;-0.01;114879.37;-968.99;0;0;10:4:44
-1.38;2.25;2.38;-0.53;-0.64;9.27;114879.37;-968.99;0;0;10:4:45
-0.06;-0.06;-0.06;-0.87;-0.01;-0.01;114879.37;-968.99;0;0;10:4:45
-1.50;3.62;2.00;-0.22;-0.56;9.21;114879.37;-968.99;0;0;10:4:46
-1.44;2.88;1.50;-0.32;-0.65;9.84;114879.37;-968.99;0;0;10:4:46
-0.06;-0.06;1.44;-0.22;-0.33;9.42;114879.37;-968.99;0;0;10:4:47
-1.38;2.25;1.44;-0.40;-0.45;9.49;114879.37;-968.99;0;0;10:4:47
-1.50;2.12;359.69;-0.03;-0.05;9.41;114879.37;-968.99;0;0;10:4:48
-0.06;-0.06;0.12;-0.16;-0.60;9.45;114879.37;-968.99;0;0;10:4:49
-1.56;2.62;359.56;-0.27;-0.44;9.53;114879.37;-968.99;0;0;10:4:49
-1.56;2.56;359.56;-0.28;-0.42;9.49;114879.37;-968.99;0;0;10:4:50
-0.06;-0.06;-0.06;-0.70;-0.01;-0.01;114879.37;-968.99;0;0;10:4:50
-0.06;-0.06;0.25;-0.26;-0.32;9.45;114879.37;-968.99;0;0;10:4:51
-0.06;-0.06;-0.06;-0.58;-0.79;-0.01;114879.37;-968.99;0;0;10:4:51
-0.06;-0.06;359.94;-0.28;-0.44;9.70;114879.37;-968.99;0;0;10:4:52
-0.06;-0.06;-0.06;0.03;-0.01;-0.01;114879.37;-968.99;0;0;10:4:52
-1.50;2.06;358.94;-0.24;-0.28;9.34;114879.37;-968.99;0;0;10:4:53
-1.56;2.81;359.00;-0.10;-0.32;9.15;114879.37;-968.99;0;0;10:4:53
-0.06;-0.06;357.38;0.22;0.03;9.40;114879.37;-968.99;0;0;10:4:54
-1.75;4.06;357.12;-1.03;-1.45;9.43;114879.37;-968.99;0;0;10:4:54
-1.81;4.06;356.00;-0.34;-0.54;9.02;114879.37;-968.99;0;0;10:4:55
-1.69;2.81;356.38;-0.23;-0.39;9.27;114879.37;-968.99;0;0;10:4:55
-1.62;2.62;357.00;-0.88;-0.96;9.09;114879.37;-968.99;0;0;10:4:56
-0.06;-0.06;-0.06;-1.07;-0.85;-0.01;114879.37;-968.99;0;0;10:4:57
-1.50;2.00;358.88;-0.21;-0.36;9.45;114879.37;-968.99;0;0;10:4:57
-0.06;-0.06;358.88;-0.26;-0.33;9.36;114879.37;-968.99;0;0;10:4:58
-1.56;3.38;359.31;0.11;-0.48;8.98;114879.37;-968.99;0;0;10:4:58
-0.06;-0.06;358.31;0.01;-0.01;-0.01;114879.37;-968.99;0;0;10:4:59
-1.62;2.69;357.19;-0.24;-0.39;9.31;114879.37;-968.99;0;0;10:4:59
-1.75;4.06;357.06;-0.35;-0.71;9.44;65716.12;3598.66;454469406;-736939635;10:5:1
-1.62;4.19;357.81;-0.28;-0.78;9.47;65716.12;3598.66;454469416;-736939653;10:5:2
-1.56;2.62;358.12;-0.22;-0.16;8.79;65716.12;3598.66;454469424;-736939667;10:5:3
-1.56;2.88;358.12;-0.29;-0.47;9.43;65716.12;3598.66;454469433;-736939679;10:5:4
-1.56;2.81;358.12;-0.25;-0.45;9.48;65716.12;3598.66;454469439;-736939687;10:5:5
-1.56;2.81;358.12;-0.24;-0.43;9.44;65716.12;3598.66;454469445;-736939692;10:5:6
-1.56;2.81;358.12;-0.24;-0.45;9.46;65716.12;3598.66;454469454;-736939695;10:5:7
-1.56;2.81;358.12;-0.25;-0.45;9.46;65716.12;3598.66;454469463;-736939696;10:5:8
-1.56;2.81;358.12;-0.27;-0.45;9.47;65716.12;3598.66;454469467;-736939698;10:5:9
-1.56;2.81;358.12;-0.24;-0.47;9.45;65716.12;3598.66;454469471;-736939698;10:5:10
-1.56;2.81;358.12;-0.28;-0.47;9.49;65716.12;3598.66;454469474;-736939702;10:5:11
-1.56;2.81;358.12;-0.26;-0.48;9.42;65716.12;3598.66;454469477;-736939701;10:5:12
-1.56;2.81;358.12;-0.24;-0.45;9.45;65716.12;3598.66;454469484;-736939698;10:5:13
-1.56;2.50;358.12;-0.25;-0.22;9.01;65716.12;3598.66;454469487;-736939701;10:5:14
-4.06;6.44;355.00;-0.01;-0.85;9.86;65716.12;3598.66;454469487;-736939705;10:5:15
1.94;21.06;353.56;1.32;-2.60;9.42;65716.12;3598.66;454469491;-736939710;10:5:16
3.38;21.50;349.75;-0.60;-4.18;10.37;65716.12;3598.66;454469491;-736939710;10:5:17
-0.69;13.56;352.25;-0.84;-0.08;7.75;65716.12;3598.66;454469493;-736939717;10:5:18
-7.56;17.06;356.75;-0.62;-2.92;8.45;65716.12;3598.66;454469500;-736939730;10:5:19
-7.62;16.12;357.50;-1.40;-2.94;9.06;65716.12;3598.66;454469509;-736939742;10:5:20
-1.00;3.12;357.19;-0.48;-0.33;10.72;65716.12;3598.66;454469503;-736939751;10:5:21
30.31;-11.12;359.25;4.94;1.94;7.19;65716.12;3598.66;454469497;-736939755;10:5:22
29.56;-18.94;2.56;4.11;2.55;7.42;65716.12;3598.66;454469501;-736939755;10:5:23
-12.50;22.19;15.56;-2.90;-3.61;9.21;65716.12;3598.66;454469503;-736939750;10:5:24
-5.44;27.69;19.31;-1.01;-3.95;8.71;65716.12;3598.66;454469507;-736939745;10:5:25
20.38;28.62;354.31;2.61;-4.18;7.45;65716.12;3598.66;454469500;-736939767;10:5:26
8.06;20.62;260.81;1.20;-4.67;8.57;65716.12;3598.66;454469504;-736939766;10:5:27
3.06;2.31;327.25;0.52;-0.75;9.39;65716.12;3598.66;454469510;-736939742;10:5:28
6.44;18.88;344.88;-0.13;-2.16;9.27;65716.12;3598.66;454469521;-736939726;10:5:29
6.88;49.31;295.69;1.44;-7.04;6.24;65716.12;3598.66;454469519;-736939730;10:5:30
39.75;-5.31;295.62;4.97;0.16;6.38;65716.12;3598.66;454469512;-736939731;10:5:31
5.38;34.88;303.25;0.46;-5.17;8.22;65716.12;3598.66;454469519;-736939722;10:5:32
37.38;0.88;293.94;5.56;-0.58;6.94;65716.12;3598.66;454469509;-736939716;10:5:33
5.00;31.88;301.62;1.22;-5.32;8.85;65716.12;3598.66;454469516;-736939705;10:5:34
14.62;19.25;280.44;2.06;-4.27;6.75;65716.12;3598.66;454469523;-736939716;10:5:35
12.50;-10.69;330.88;0.17;2.88;8.30;114879.37;-968.99;454469523;-736939716;10:5:35
-0.06;-0.06;-0.06;1.75;-0.01;-0.01;114879.37;-968.99;454469523;-736939716;10:5:36
-0.06;-0.06;338.62;4.60;3.61;6.91;114879.37;-968.99;454469523;-736939716;10:5:36
16.75;-6.00;316.56;2.35;0.83;9.16;114879.37;-968.99;454469523;-736939716;10:5:37
15.69;1.50;301.94;3.80;0.49;7.61;114879.37;-968.99;454469523;-736939716;10:5:37
-0.06;-0.06;299.56;1.70;-1.56;10.96;114879.37;-968.99;454469523;-736939716;10:5:38
16.19;4.94;300.38;2.77;-1.69;8.45;114879.37;-968.99;454469523;-736939716;10:5:38
-0.06;-0.06;-0.06;2.02;-0.84;-0.01;114879.37;-968.99;454469523;-736939716;10:5:39
-0.06;-0.06;311.75;2.07;1.59;7.88;114879.37;-968.99;454469523;-736939716;10:5:40
-0.06;-0.06;334.62;1.89;0.95;9.27;114879.37;-968.99;454469523;-736939716;10:5:40
13.19;-3.44;348.69;-0.49;0.76;11.23;114879.37;-968.99;454469523;-736939716;10:5:41
18.06;1.75;353.38;1.81;0.87;8.98;114879.37;-968.99;454469523;-736939716;10:5:41
-0.06;-0.06;-0.06;1.31;-0.01;-0.01;114879.37;-968.99;454469523;-736939716;10:5:42
-0.06;-0.06;293.25;3.30;-1.70;9.22;114879.37;-968.99;454469523;-736939716;10:5:42
4.62;6.19;277.75;1.40;-1.54;10.90;114879.37;-968.99;454469523;-736939716;10:5:43
10.50;-4.56;295.69;1.32;0.51;8.46;114879.37;-968.99;454469523;-736939716;10:5:43
14.31;-3.75;330.25;2.32;1.15;8.74;65716.12;3598.66;454469484;-736939724;10:5:44
5.06;57.06;9.88;1.58;0.81;-0.01;114879.37;-968.99;454469484;-736939724;10:5:44
-0.06;-0.06;328.19;2.43;0.08;11.09;114879.37;-968.99;454469484;-736939724;10:5:45
-0.06;-0.06;332.25;1.49;-1.04;8.39;114879.37;-968.99;454469484;-736939724;10:5:45
2.00;-0.06;-0.88;-0.14;0.32;-0.01;114879.37;-968.99;454469484;-736939724;10:5:46
-0.06;-0.06;-0.06;0.83;-0.01;-0.01;114879.37;-968.99;454469484;-736939724;10:5:46
-0.06;-0.06;-0.06;1.06;-0.01;-0.01;114879.37;-968.99;454469484;-736939724;10:5:47
-0.06;-0.06;-0.06;0.79;-0.01;-0.01;114879.37;-968.99;454469484;-736939724;10:5:47
1.25;-0.06;1.00;0.24;0.10;-0.01;114879.37;-968.99;454469484;-736939724;10:5:48
0.62;6.12;336.38;-0.45;-0.56;10.44;114879.37;-968.99;454469484;-736939724;10:5:48
0.00;4.44;311.62;0.25;-1.58;9.36;114879.37;-968.99;454469484;-736939724;10:5:49
2.75;0.00;309.56;1.07;-0.43;9.55;114879.37;-968.99;454469484;-736939724;10:5:49
-0.06;-0.06;-0.06;0.41;-0.01;-0.01;114879.37;-968.99;454469484;-736939724;10:5:50
-0.06;-0.06;-0.06;0.08;-0.01;-0.01;114879.37;-968.99;454469484;-736939724;10:5:50
-0.06;-0.06;-0.06;-0.08;-2.12;-0.01;114879.37;-968.99;454469484;-736939724;10:5:51
-0.06;-0.06;321.69;-0.62;-2.21;9.86;114879.37;-968.99;454469484;-736939724;10:5:52
-0.06;-0.06;322.75;-1.46;-0.89;9.48;114879.37;-968.99;454469484;-736939724;10:5:52
-0.06;-0.06;-0.06;-0.77;-0.01;-0.01;114879.37;-968.99;454469484;-736939724;10:5:53
-0.06;-0.06;-0.06;-0.74;-0.01;-0.01;114879.37;-968.99;454469484;-736939724;10:5:53
-7.44;-0.06;321.75;-1.09;-2.29;10.76;114879.37;-968.99;454469484;-736939724;10:5:54
-0.06;-0.06;323.25;-1.60;-1.21;9.64;114879.37;-968.99;454469484;-736939724;10:5:54
-0.06;-0.06;324.00;-1.81;-1.24;10.63;114879.37;-968.99;454469484;-736939724;10:5:55
-0.06;-0.06;323.19;-1.40;0.30;7.94;114879.37;-968.99;454469484;-736939724;10:5:55
-0.06;-0.06;323.69;-2.12;-2.85;12.64;114879.37;-968.99;454469484;-736939724;10:5:56
-0.06;-0.06;-0.06;-1.09;-0.01;-0.01;114879.37;-968.99;454469484;-736939724;10:5:56
-0.06;-0.06;-0.06;-1.24;-0.01;-0.01;114879.37;-968.99;454469484;-736939724;10:5:57
-0.06;-0.06;325.56;-1.36;-0.09;10.13;114879.37;-968.99;454469484;-736939724;10:5:57
-0.06;-0.06;318.94;-0.45;1.24;-0.01;114879.37;-968.99;454469484;-736939724;10:5:58
-0.06;-0.06;-0.06;-0.67;-0.01;-0.01;114879.37;-968.99;454469484;-736939724;10:5:59
-0.06;-0.06;-0.06;0.89;-0.01;-0.01;114879.37;-968.99;454469484;-736939724;10:5:59
-0.06;-0.06;251.44;0.61;-3.71;8.28;114879.37;-968.99;454469484;-736939724;10:6:0
-4.31;-0.06;269.62;-1.81;-2.62;9.92;114879.37;-968.99;454469484;-736939724;10:6:0
-0.06;-0.06;-0.06;-0.98;-0.01;-0.01;114879.37;-968.99;454469484;-736939724;10:6:1
0.50;13.62;317.81;0.41;0.76;10.29;114879.37;-968.99;454469484;-736939724;10:6:1
-0.06;-0.06;-0.06;1.26;-2.21;-0.01;114879.37;-968.99;454469484;-736939724;10:6:2
-0.06;-0.06;-0.06;1.42;-2.12;-0.01;114879.37;-968.99;454469484;-736939724;10:6:2
-0.06;-0.06;239.75;-1.07;-4.77;8.12;114879.37;-968.99;454469484;-736939724;10:6:3
4.69;10.75;226.69;1.36;-2.82;8.52;114879.37;-968.99;454469484;-736939724;10:6:3
-12.19;17.94;217.06;-1.60;-4.88;10.72;114879.37;-968.99;454469484;-736939724;10:6:4
-30.31;32.75;208.12;-4.27;-5.64;7.81;114879.37;-968.99;454469484;-736939724;10:6:4
0.06;-0.06;208.81;-0.27;-4.13;9.44;114879.37;-968.99;454469484;-736939724;10:6:5
-0.06;-0.06;-0.06;5.11;-0.01;-0.01;114879.37;-968.99;454469484;-736939724;10:6:6
17.38;-0.06;254.69;2.68;0.16;8.55;114879.37;-968.99;454469484;-736939724;10:6:6
11.56;-0.88;273.81;1.76;0.35;8.12;114879.37;-968.99;454469484;-736939724;10:6:7
38.00;-0.06;295.88;4.29;1.38;7.21;114879.37;-968.99;454469484;-736939724;10:6:7
6.94;45.69;32.25;5.16;1.11;-0.01;114879.37;-968.99;454469484;-736939724;10:6:8
-21.56;26.31;315.75;-3.41;-3.14;8.06;114879.37;-968.99;454469484;-736939724;10:6:8
-0.06;-0.06;-0.06;2.34;-1.99;-0.01;114879.37;-968.99;454469484;-736939724;10:6:9
-0.06;-0.06;-0.06;0.00;-0.68;-0.01;114879.37;-968.99;454469484;-736939724;10:6:9
-7.19;-0.06;309.31;-1.33;-3.16;8.94;114879.37;-968.99;454469484;-736939724;10:6:10
-0.06;-0.06;-0.06;0.07;-0.01;-0.01;114879.37;-968.99;454469484;-736939724;10:6:10
-0.06;-0.06;-0.06;1.62;-1.06;-0.01;114879.37;-968.99;454469484;-736939724;10:6:11
4.44;17.44;313.56;-0.24;-2.86;10.30;114879.37;-968.99;454469484;-736939724;10:6:11
-0.06;-0.06;306.31;-1.25;-2.40;-0.01;114879.37;-968.99;454469484;-736939724;10:6:12
-0.06;-0.06;-0.06;0.41;-0.01;-0.01;114879.37;-968.99;454469484;-736939724;10:6:13
-0.06;-0.06;-0.06;1.22;-2.38;-0.01;114879.37;-968.99;454469484;-736939724;10:6:13
-0.06;-0.06;303.81;-0.33;-0.68;9.23;114879.37;-968.99;454469484;-736939724;10:6:14
-0.06;-0.06;-0.06;-0.33;-0.81;-0.01;114879.37;-968.99;454469484;-736939724;10:6:14
-0.06;-0.06;-0.06;-0.35;-0.93;-0.01;114879.37;-968.99;454469484;-736939724;10:6:15
-0.06;-0.06;307.00;-0.26;-0.45;9.43;114879.37;-968.99;454469484;-736939724;10:6:15
0.44;-0.06;-3.12;-0.50;0.07;-0.01;114879.37;-968.99;454469484;-736939724;10:6:16
-0.06;-0.06;302.31;-0.26;-0.09;8.50;114879.37;-968.99;454469484;-736939724;10:6:16
-2.75;3.31;296.31;-0.32;-0.51;9.57;114879.37;-968.99;454469484;-736939724;10:6:17
-0.06;-0.06;294.75;-0.29;-0.55;9.52;114879.37;-968.99;454469484;-736939724;10:6:17
-2.62;3.75;294.00;-0.17;-0.12;8.69;114879.37;-968.99;454469484;-736939724;10:6:18
-0.06;-0.06;294.69;-0.22;-0.63;9.05;114879.37;-968.99;454469484;-736939724;10:6:18
-0.06;-0.06;-0.06;-0.33;-0.85;-0.01;114879.37;-968.99;454469484;-736939724;10:6:19
-0.06;-0.06;-0.06;0.22;-1.05;-0.01;114879.37;-968.99;454469484;-736939724;10:6:19
-2.31;5.31;295.56;-0.31;-0.94;9.43;65716.12;3598.66;454469289;-736939702;10:6:21
-2.25;4.50;295.50;-0.30;-0.81;9.64;65716.12;3598.66;454469301;-736939713;10:6:22
-2.12;4.25;295.50;-0.31;-0.63;9.50;65716.12;3598.66;454469299;-736939699;10:6:23
-2.12;4.25;295.50;-0.30;-0.62;9.45;65716.12;3598.66;454469287;-736939655;10:6:24
-2.12;4.25;295.50;-0.32;-0.64;9.51;65716.12;3598.66;454469300;-736939653;10:6:25
-2.12;4.25;295.50;-0.31;-0.66;9.61;65716.12;3598.66;454469301;-736939639;10:6:26
